state,transaction_year,quater,districts,transaction_count,transaction_amount
manipur,2018,1,Thoubal,2976,3058970.432
manipur,2021,3,imphal west,3027735,7437068961
manipur,2021,3,imphal east,226128,705081475.2
manipur,2021,3,thoubal,113257,363547884.1
manipur,2021,3,churachandpur,109913,397548796.6
manipur,2021,3,bishnupur,104901,320379628.2
manipur,2021,3,kangpokpi,94883,299760833.4
manipur,2021,3,kakching,44277,128692670
manipur,2021,3,chandel,36126,116052040.8
manipur,2021,3,ukhrul,35250,118509943.9
manipur,2021,3,tamenglong,33266,108769884.2
manipur,2021,3,Imphal West,2823956,6823004582
manipur,2021,3,Imphal West,63235,207496231.9
manipur,2021,3,Bishnupur,53340,176697938.2
manipur,2021,3,Imphal West,52916,166795951.3
manipur,2021,3,Thoubal,51630,164039582.2
manipur,2021,3,Churachandpur,51217,179539019
manipur,2021,3,Thoubal,47825,145269736.7
manipur,2021,3,Senapati,43620,131825035.8
manipur,2021,3,Thoubal,42874,122545389
manipur,2021,3,Thoubal,35644,122341897.6
manipur,2021,4,imphal west,3649688,9254105829
manipur,2021,4,imphal east,268205,853764885
manipur,2021,4,thoubal,130316,393043161.3
manipur,2021,4,churachandpur,121140,446895232.7
manipur,2021,4,bishnupur,113386,369885898.8
manipur,2021,4,kangpokpi,107329,318563859.8
manipur,2021,4,kakching,43224,130159064.3
manipur,2021,4,tengnoupal,40383,154956864.2
manipur,2021,4,tamenglong,40279,140792582.9
manipur,2021,4,chandel,39891,131651667.1
manipur,2021,4,Imphal West,3416235,8509771292
manipur,2021,4,Imphal West,80571,271500636.6
manipur,2021,4,Imphal West,62748,205142971.6
manipur,2021,4,Bishnupur,60364,204797473.3
manipur,2021,4,Thoubal,58879,187064825.8
manipur,2021,4,Churachandpur,54120,203958848.4
manipur,2021,4,Thoubal,53342,150150678.5
manipur,2021,4,Senapati,49515,143644492.9
manipur,2021,4,Thoubal,42501,148358606.7
manipur,2021,4,Thoubal,41864,121139818.6
manipur,2021,2,imphal west,2353896,5697696460
manipur,2021,2,imphal east,179337,491977806
manipur,2021,2,thoubal,91264,268514237.5
manipur,2021,2,bishnupur,89095,260900495.2
manipur,2021,2,churachandpur,80524,273962339.4
manipur,2021,2,kangpokpi,78765,236369410.1
manipur,2021,2,kakching,37444,92311646.34
manipur,2021,2,chandel,29178,90054101.93
manipur,2021,2,ukhrul,28524,81225585.72
manipur,2021,2,senapati,25681,70219657.88
manipur,2021,2,Imphal West,2185030,5211049973
manipur,2021,2,Imphal West,46325,131734104.2
manipur,2021,2,Bishnupur,44948,144473238.3
manipur,2021,2,Thoubal,42030,122133179.4
manipur,2021,2,Imphal West,41066,111647241.3
manipur,2021,2,Churachandpur,38339,126121651.1
manipur,2021,2,Thoubal,38043,110126803.8
manipur,2021,2,Thoubal,35832,89128017.27
manipur,2021,2,Senapati,35141,106224479.6
manipur,2021,2,Thoubal,28651,84575734.1
manipur,2021,1,imphal west,1693458,4962553375
manipur,2021,1,imphal east,161841,530028907.1
manipur,2021,1,bishnupur,73777,255486792.7
manipur,2021,1,thoubal,72593,240713473.7
manipur,2021,1,kangpokpi,63234,205050443.8
manipur,2021,1,churachandpur,62755,250250943.4
manipur,2021,1,kakching,29803,92307870.36
manipur,2021,1,chandel,23884,80445733.21
manipur,2021,1,ukhrul,22415,68745913.46
manipur,2021,1,senapati,22025,73777202.51
manipur,2021,1,Imphal West,1557689,4521302248
manipur,2021,1,Imphal West,47326,162912662.9
manipur,2021,1,Imphal West,39543,115764588.5
manipur,2021,1,Bishnupur,35007,128099048.5
manipur,2021,1,Thoubal,34160,120845508.8
manipur,2021,1,Thoubal,30444,95740714.72
manipur,2021,1,Senapati,29678,91689029.57
manipur,2021,1,Thoubal,28626,88442534.4
manipur,2021,1,Churachandpur,28339,117955874.6
manipur,2021,1,Thoubal,26145,92674945.95
manipur,2023,2,imphal west,484182,1347200442
manipur,2023,2,imphal east,332809,855990060
manipur,2023,2,thoubal,155290,412755825
manipur,2023,2,churachandpur,108049,309376954
manipur,2023,2,bishnupur,108042,304861281
manipur,2023,2,kangpokpi,96061,265835614
manipur,2023,2,jiribam,53949,153237238
manipur,2023,2,senapati,49144,139357712
manipur,2023,2,tamenglong,42991,121710165
manipur,2023,2,ukhrul,41027,131978491
manipur,2023,2,Imphal West,224651,619969789
manipur,2023,2,Imphal West,108635,258134076
manipur,2023,2,Imphal West,93433,226003227
manipur,2023,2,Thoubal,68329,177527055
manipur,2023,2,Thoubal,60088,169010290
manipur,2023,2,Bishnupur,59148,178002651
manipur,2023,2,Thoubal,56614,149763497
manipur,2023,2,Imphal West,46117,131255670
manipur,2023,2,Imphal West,44761,127950386
manipur,2023,2,Churachandpur,43524,139367008
manipur,2023,1,imphal west,987912,2602833306
manipur,2023,1,imphal east,659880,1637025593
manipur,2023,1,thoubal,315961,796620060
manipur,2023,1,bishnupur,231239,626631062
manipur,2023,1,churachandpur,221158,582341436
manipur,2023,1,kangpokpi,211256,520765461
manipur,2023,1,senapati,94404,252756548
manipur,2023,1,tamenglong,86492,231452890
manipur,2023,1,ukhrul,83455,267514824
manipur,2023,1,tengnoupal,79811,294235941
manipur,2023,1,Imphal West,456363,1240769088
manipur,2023,1,Imphal West,216068,533198852
manipur,2023,1,Imphal West,184478,424538778
manipur,2023,1,Thoubal,139469,341554432
manipur,2023,1,Bishnupur,129584,377823851
manipur,2023,1,Thoubal,121384,330598046
manipur,2023,1,Thoubal,115555,271637070
manipur,2023,1,Senapati,95337,219388903
manipur,2023,1,Imphal West,91792,250420218
manipur,2023,1,Thoubal,85573,241112692
manipur,2020,3,imphal west,805964,3116905375
manipur,2020,3,imphal east,148992,357420385.5
manipur,2020,3,bishnupur,82097,178752852
manipur,2020,3,thoubal,75667,178314817.4
manipur,2020,3,churachandpur,61160,179008408.8
manipur,2020,3,kangpokpi,56646,141494952.9
manipur,2020,3,kakching,33268,72744605.63
manipur,2020,3,ukhrul,27857,63120519.96
manipur,2020,3,chandel,25158,63504521.07
manipur,2020,3,tamenglong,24595,57102594.75
manipur,2020,3,Imphal West,668121,2783564813
manipur,2020,3,Bishnupur,39633,91377856.61
manipur,2020,3,Imphal West,37763,100794824.1
manipur,2020,3,Thoubal,37003,90478654.06
manipur,2020,3,Imphal West,32589,85557701.29
manipur,2020,3,Thoubal,30393,65449502.82
manipur,2020,3,Thoubal,29878,73091134.61
manipur,2020,3,Churachandpur,29127,88214853.91
manipur,2020,3,Thoubal,28473,67187829.42
manipur,2020,3,Imphal East,24695,55104065.47
manipur,2020,4,imphal west,894877,3447479865
manipur,2020,4,imphal east,179438,524041651
manipur,2020,4,bishnupur,95869,267444206.4
manipur,2020,4,thoubal,87208,249311101.4
manipur,2020,4,kangpokpi,74472,216458503.3
manipur,2020,4,churachandpur,71693,243354880.5
manipur,2020,4,kakching,37180,96767393.9
manipur,2020,4,ukhrul,32947,91688189.18
manipur,2020,4,chandel,31540,90473275.49
manipur,2020,4,tamenglong,27674,77956516.78
manipur,2020,4,Imphal West,735821,2994638886
manipur,2020,4,Imphal West,50986,166310982.5
manipur,2020,4,Bishnupur,45765,129937731.4
manipur,2020,4,Thoubal,41754,122532691
manipur,2020,4,Imphal West,39018,113247697.1
manipur,2020,4,Thoubal,35670,102124943
manipur,2020,4,Thoubal,34654,90732237.58
manipur,2020,4,Churachandpur,32853,117549054.4
manipur,2020,4,Senapati,31876,92161645.01
manipur,2020,4,Thoubal,30448,88653311.98
manipur,2020,2,imphal west,551775,2034861514
manipur,2020,2,imphal east,127255,269647863.4
manipur,2020,2,bishnupur,70841,142299535
manipur,2020,2,thoubal,66183,158615301.5
manipur,2020,2,churachandpur,50818,128936170.3
manipur,2020,2,kangpokpi,48617,105034881
manipur,2020,2,kakching,30404,53791181.45
manipur,2020,2,ukhrul,24243,43560417.97
manipur,2020,2,chandel,21517,49008541.1
manipur,2020,2,tamenglong,21294,47020896.8
manipur,2020,2,Imphal West,434372,1785185559
manipur,2020,2,Bishnupur,37798,78140997.54
manipur,2020,2,Thoubal,30249,75820288.95
manipur,2020,2,Imphal West,30163,64637545.79
manipur,2020,2,Imphal West,28649,64115117.27
manipur,2020,2,Thoubal,26957,48348962.69
manipur,2020,2,Thoubal,26952,63698749.75
manipur,2020,2,Thoubal,25348,54447797.89
manipur,2020,2,Churachandpur,22004,60475365.35
manipur,2020,2,Imphal East,21593,40070674.35
manipur,2020,1,imphal west,471392,1799193747
manipur,2020,1,imphal east,97573,222479758.4
manipur,2020,1,thoubal,40558,92413414.34
manipur,2020,1,bishnupur,40172,83818557.87
manipur,2020,1,kangpokpi,33643,81400323.91
manipur,2020,1,churachandpur,33637,84566221.45
manipur,2020,1,kakching,16690,37525920.22
manipur,2020,1,tamenglong,14451,31491246.17
manipur,2020,1,chandel,13716,31278977.09
manipur,2020,1,ukhrul,13355,30659040.23
manipur,2020,1,Imphal West,387305,1585768079
manipur,2020,1,Imphal West,29338,71746308.31
manipur,2020,1,Imphal West,23472,49969749.15
manipur,2020,1,Bishnupur,19760,39998266.4
manipur,2020,1,Thoubal,18804,45574900.74
manipur,2020,1,Imphal West,18491,62464386.42
manipur,2020,1,Thoubal,16024,34279598.47
manipur,2020,1,Senapati,15648,36913496.97
manipur,2020,1,Thoubal,15607,35641602.94
manipur,2020,1,Thoubal,14785,35928977.22
manipur,2022,3,imphal west,4865688,11153142713
manipur,2022,3,imphal east,401052,1106024473
manipur,2022,3,churachandpur,200968,560754898.7
manipur,2022,3,thoubal,198398,502784611.8
manipur,2022,3,kangpokpi,137088,382055039.9
manipur,2022,3,bishnupur,126573,397535714
manipur,2022,3,kakching,114178,269711112.5
manipur,2022,3,tamenglong,48889,150947199
manipur,2022,3,ukhrul,48127,165404721.9
manipur,2022,3,senapati,46116,141106697.6
manipur,2022,3,Imphal West,4302756,9730640425
manipur,2022,3,Imphal West,300051,680012369.6
manipur,2022,3,Imphal West,159116,418419057.6
manipur,2022,3,Churachandpur,128345,335796943.4
manipur,2022,3,Thoubal,115879,274869023
manipur,2022,3,Imphal West,90949,263713677.8
manipur,2022,3,Thoubal,86932,198139322.3
manipur,2022,3,Thoubal,80059,227730675.7
manipur,2022,3,Bishnupur,68707,234564424.5
manipur,2022,3,Thoubal,66313,154921111.1
manipur,2022,4,imphal west,4737839,11004726598
manipur,2022,4,imphal east,417476,1124061242
manipur,2022,4,thoubal,252156,642341521.2
manipur,2022,4,kakching,205827,477287512.8
manipur,2022,4,kangpokpi,195796,499527018.9
manipur,2022,4,churachandpur,139622,418292018.1
manipur,2022,4,bishnupur,134155,398215642.7
manipur,2022,4,senapati,63745,180730794.8
manipur,2022,4,tamenglong,51040,160602197
manipur,2022,4,tengnoupal,49553,175755833.2
manipur,2022,4,Imphal West,4334975,9947583590
manipur,2022,4,Thoubal,206973,479899121.4
manipur,2022,4,Imphal West,151452,395569197.4
manipur,2022,4,Thoubal,127631,339597446.5
manipur,2022,4,Imphal West,117634,289439628
manipur,2022,4,Imphal West,106022,276026598.9
manipur,2022,4,Thoubal,90628,222872265.4
manipur,2022,4,Senapati,77019,205922863
manipur,2022,4,Bishnupur,75053,243754919
manipur,2022,4,Thoubal,68326,165211575.1
manipur,2022,2,imphal west,4858000,11035105414
manipur,2022,2,imphal east,334382,1017003993
manipur,2022,2,thoubal,179962,489921006.3
manipur,2022,2,bishnupur,132234,427663724
manipur,2022,2,churachandpur,130821,445674066.5
manipur,2022,2,kangpokpi,127346,360381229.2
manipur,2022,2,tamenglong,48779,158669784.2
manipur,2022,2,ukhrul,48388,165524493.5
manipur,2022,2,kakching,45754,124881636.2
manipur,2022,2,chandel,44845,161255425.3
manipur,2022,2,Imphal West,4573299,10202669170
manipur,2022,2,Imphal West,103360,328026661.7
manipur,2022,2,Imphal West,84068,250002708.1
manipur,2022,2,Thoubal,80833,192486883.5
manipur,2022,2,Thoubal,73873,222746775.5
manipur,2022,2,Bishnupur,68627,249690972
manipur,2022,2,Senapati,60583,167710615.4
manipur,2022,2,Thoubal,56502,143292534.8
manipur,2022,2,Churachandpur,55970,193974478.1
manipur,2022,2,Thoubal,50379,169332377.9
manipur,2022,1,imphal west,4129560,10331377272
manipur,2022,1,imphal east,298053,926298622.8
manipur,2022,1,thoubal,159443,465999965.9
manipur,2022,1,churachandpur,132079,478282953.1
manipur,2022,1,bishnupur,129775,410979761.6
manipur,2022,1,kangpokpi,120614,361422857.5
manipur,2022,1,tamenglong,53325,182059187.9
manipur,2022,1,chandel,46964,156821048.3
manipur,2022,1,ukhrul,45977,163211543.9
manipur,2022,1,kakching,45714,129009720.4
manipur,2022,1,Imphal West,3869356,9537639097
manipur,2022,1,Imphal West,87098,289715782.8
manipur,2022,1,Imphal West,69943,219152371
manipur,2022,1,Thoubal,69278,217457160.9
manipur,2022,1,Thoubal,67820,179456880.5
manipur,2022,1,Bishnupur,64420,222493009
manipur,2022,1,Churachandpur,58936,213716655
manipur,2022,1,Senapati,56033,164219914.7
manipur,2022,1,Thoubal,50677,172077929.8
manipur,2022,1,Thoubal,47315,138828052.7
manipur,2019,3,imphal west,101022,266880799.5
manipur,2019,3,imphal east,79728,206224069.8
manipur,2019,3,thoubal,25149,56874722.88
manipur,2019,3,kangpokpi,23953,61269618.19
manipur,2019,3,churachandpur,23946,67550608.44
manipur,2019,3,bishnupur,23755,49667965.87
manipur,2019,3,ukhrul,11017,25516446.14
manipur,2019,3,kakching,10786,21658629.89
manipur,2019,3,tamenglong,9939,22282886.13
manipur,2019,3,chandel,9230,20201420.06
manipur,2019,3,Imphal West,49341,143342579.5
manipur,2019,3,Imphal West,34428,100742930.7
manipur,2019,3,Imphal West,16183,38435546.58
manipur,2019,3,Senapati,12606,31413050.59
manipur,2019,3,Thoubal,12455,31596560.48
manipur,2019,3,Bishnupur,11331,21911206.16
manipur,2019,3,Thoubal,10206,20197259.28
manipur,2019,3,Thoubal,10097,21276889.32
manipur,2019,3,Churachandpur,9626,31349106.36
manipur,2019,3,Thoubal,9541,25778922.85
manipur,2019,4,imphal west,150073,445926296.1
manipur,2019,4,imphal east,96589,249197379.9
manipur,2019,4,thoubal,32971,73727196.97
manipur,2019,4,bishnupur,31835,72704593.78
manipur,2019,4,kangpokpi,28686,74931231.19
manipur,2019,4,churachandpur,26420,76031748.46
manipur,2019,4,kakching,12984,31541265.82
manipur,2019,4,ukhrul,12148,33065935.2
manipur,2019,4,tamenglong,11954,27326669.9
manipur,2019,4,chandel,11650,30393939.87
manipur,2019,4,Imphal West,85163,284142574.4
manipur,2019,4,Imphal West,41607,123799617.9
manipur,2019,4,Imphal West,19150,43657709.81
manipur,2019,4,Bishnupur,16045,32936174.8
manipur,2019,4,Thoubal,14997,36046485.76
manipur,2019,4,Senapati,14246,38601354.82
manipur,2019,4,Thoubal,13841,28618093.64
manipur,2019,4,Thoubal,12308,32634117.41
manipur,2019,4,Thoubal,12270,28917720.97
manipur,2019,4,Imphal East,10612,24985787
manipur,2019,2,imphal west,78677,232056651.7
manipur,2019,2,imphal east,60830,163251483.4
manipur,2019,2,thoubal,20528,50609235.6
manipur,2019,2,bishnupur,17577,41645991.99
manipur,2019,2,kangpokpi,16230,47129360.1
manipur,2019,2,churachandpur,15958,52974898.07
manipur,2019,2,ukhrul,7984,21521804.28
manipur,2019,2,kakching,6912,16106582.07
manipur,2019,2,jiribam,6285,17270321.13
manipur,2019,2,tengnoupal,6226,22523708.11
manipur,2019,2,Imphal West,36187,120781209.5
manipur,2019,2,Imphal West,28023,77389134.5
manipur,2019,2,Imphal West,10533,30009542.79
manipur,2019,2,Thoubal,9739,27248718.96
manipur,2019,2,Bishnupur,8834,21011673.36
manipur,2019,2,Thoubal,8578,18484663.43
manipur,2019,2,Senapati,8437,25768354.48
manipur,2019,2,Thoubal,7257,20388901.1
manipur,2019,2,Churachandpur,7150,23400317.83
manipur,2019,2,Imphal West,6820,16466061.17
manipur,2019,1,imphal west,79612,205676258.9
manipur,2019,1,imphal east,65076,147611078.9
manipur,2019,1,thoubal,24257,47210976
manipur,2019,1,bishnupur,19486,48193281.39
manipur,2019,1,churachandpur,16940,53360483.2
manipur,2019,1,kangpokpi,15937,42225052.53
manipur,2019,1,kakching,6683,13774811.3
manipur,2019,1,tamenglong,6373,13975000.54
manipur,2019,1,ukhrul,6222,16838560.89
manipur,2019,1,tengnoupal,6064,21054191.3
manipur,2019,1,Imphal West,35245,109634944.3
manipur,2019,1,Imphal West,24838,56727468.16
manipur,2019,1,Imphal West,12432,25977979.48
manipur,2019,1,Thoubal,11157,22901903.3
manipur,2019,1,Bishnupur,9791,21402954.88
manipur,2019,1,Thoubal,9570,19123565.14
manipur,2019,1,Imphal West,9340,18235018.21
manipur,2019,1,Senapati,8646,23565468.84
manipur,2019,1,Thoubal,8393,24871786.67
manipur,2019,1,Churachandpur,8185,27756732.5
uttar-pradesh,2018,3,varanasi,3305134,2367346800
uttar-pradesh,2018,3,gautam buddha nagar,3256802,4828673888
uttar-pradesh,2018,3,lucknow,1745149,3120535504
uttar-pradesh,2018,3,ghaziabad,1537030,2613540895
uttar-pradesh,2018,3,sitapur,1244942,657116597.6
uttar-pradesh,2018,3,prayagraj,1091032,1590288137
uttar-pradesh,2018,3,kanpur nagar,884952,1382466122
uttar-pradesh,2018,3,gorakhpur,589891,1060239356
uttar-pradesh,2018,3,kheri,588144,407114607.6
uttar-pradesh,2018,3,bareilly,530401,701813397.9
uttar-pradesh,2018,3,Varanasi,1439623,671779876.5
uttar-pradesh,2018,3,Gautam Buddha Nagar,1438458,2181626866
uttar-pradesh,2018,3,Varanasi,991753,560212717
uttar-pradesh,2018,3,Sitapur,945871,389705610.3
uttar-pradesh,2018,3,,336977,401172538.5
uttar-pradesh,2018,3,Gautam Buddha Nagar,324604,433959881.2
uttar-pradesh,2018,3,Allahabad,292135,355720195.8
uttar-pradesh,2018,3,Ghaziabad,230610,326683367.1
uttar-pradesh,2018,3,Gautam Buddha Nagar,224490,313973797.6
uttar-pradesh,2018,3,Gautam Buddha Nagar,213566,311521084.5
uttar-pradesh,2018,4,gautam buddha nagar,6083056,7483532544
uttar-pradesh,2018,4,ghaziabad,2891774,4117778328
uttar-pradesh,2018,4,lucknow,2611582,4678614439
uttar-pradesh,2018,4,varanasi,1806800,2082572099
uttar-pradesh,2018,4,prayagraj,1603709,2373886786
uttar-pradesh,2018,4,kanpur nagar,1254123,2045066576
uttar-pradesh,2018,4,gorakhpur,879250,1682899422
uttar-pradesh,2018,4,bareilly,797506,1011406319
uttar-pradesh,2018,4,agra,705927,1401083561
uttar-pradesh,2018,4,meerut,700099,1476906079
uttar-pradesh,2018,4,Gautam Buddha Nagar,2504916,3217987819
uttar-pradesh,2018,4,,691019,646783222.7
uttar-pradesh,2018,4,Gautam Buddha Nagar,656491,698341707.1
uttar-pradesh,2018,4,Varanasi,448556,211430158.9
uttar-pradesh,2018,4,Gautam Buddha Nagar,439449,476583976.3
uttar-pradesh,2018,4,Gautam Buddha Nagar,429697,491372728.5
uttar-pradesh,2018,4,Allahabad,419546,532891862.9
uttar-pradesh,2018,4,Ghaziabad,402649,505006233
uttar-pradesh,2018,4,Ghaziabad,401531,555401283.4
uttar-pradesh,2018,4,Varanasi,375707,324705577.7
uttar-pradesh,2018,2,gautam buddha nagar,1942298,3398984097
uttar-pradesh,2018,2,lucknow,1289613,2162778201
uttar-pradesh,2018,2,ghaziabad,1034409,1868838027
uttar-pradesh,2018,2,varanasi,836072,956626447.4
uttar-pradesh,2018,2,prayagraj,804712,1129002834
uttar-pradesh,2018,2,kanpur nagar,675908,954304697.8
uttar-pradesh,2018,2,gorakhpur,457691,790320803.9
uttar-pradesh,2018,2,agra,401983,637164565.7
uttar-pradesh,2018,2,bareilly,385460,487371978.8
uttar-pradesh,2018,2,meerut,374625,606678416.6
uttar-pradesh,2018,2,Gautam Buddha Nagar,971854,1673280979
uttar-pradesh,2018,2,Allahabad,187515,228945299.6
uttar-pradesh,2018,2,Varanasi,165262,142613640.1
uttar-pradesh,2018,2,,162134,260644317.4
uttar-pradesh,2018,2,Varanasi,153900,76113219.39
uttar-pradesh,2018,2,Ghaziabad,153569,289471992.3
uttar-pradesh,2018,2,Gautam Buddha Nagar,146944,277816751.9
uttar-pradesh,2018,2,Sitapur,134292,11967846.59
